type,n,algo,threshold,time
reversed,30200,hybrid,5,9460.2
reversed,30200,hybrid,10,7686.8
reversed,30200,hybrid,15,6681
reversed,30200,hybrid,20,6687.4
reversed,30200,hybrid,30,6435
reversed,30200,hybrid,50,6439
reversed,30300,standard,0,15579.8
reversed,30300,hybrid,5,9325.2
reversed,30300,hybrid,10,7708.4
reversed,30300,hybrid,15,6672.6
reversed,30300,hybrid,20,6681.4
reversed,30300,hybrid,30,6487.8
reversed,30300,hybrid,50,6498.8
reversed,30400,standard,0,15496
reversed,30400,hybrid,5,9341.4
reversed,30400,hybrid,10,7745.6
reversed,30400,hybrid,15,6726.6
reversed,30400,hybrid,20,6727
reversed,30400,hybrid,30,6517.8
reversed,30400,hybrid,50,6500.2
reversed,30500,standard,0,15519.8
reversed,30500,hybrid,5,9489.2
reversed,30500,hybrid,10,7788.2
reversed,30500,hybrid,15,6732.2
reversed,30500,hybrid,20,6733.4
reversed,30500,hybrid,30,6538.6
reversed,30500,hybrid,50,6519.2
reversed,30600,standard,0,15602.6
reversed,30600,hybrid,5,9389
reversed,30600,hybrid,10,7772.2
reversed,30600,hybrid,15,6757.8
reversed,30600,hybrid,20,6753.8
reversed,30600,hybrid,30,6549.2
reversed,30600,hybrid,50,6546.6
reversed,30700,standard,0,15809.8
reversed,30700,hybrid,5,9429.8
reversed,30700,hybrid,10,7758
reversed,30700,hybrid,15,6764.8
reversed,30700,hybrid,20,6759.6
reversed,30700,hybrid,30,6577.6
reversed,30700,hybrid,50,6585.6
reversed,30800,standard,0,15965.4
reversed,30800,hybrid,5,9554
reversed,30800,hybrid,10,7840.6
reversed,30800,hybrid,15,6858.8
reversed,30800,hybrid,20,6822.4
reversed,30800,hybrid,30,6721.2
reversed,30800,hybrid,50,6625.6
reversed,30900,standard,0,15567.4
reversed,30900,hybrid,5,9434
reversed,30900,hybrid,10,7813.4
reversed,30900,hybrid,15,6966.6
reversed,30900,hybrid,20,6832.2
reversed,30900,hybrid,30,6677.6
reversed,30900,hybrid,50,6635.8
reversed,31000,standard,0,16017.6
reversed,31000,hybrid,5,9478.2
reversed,31000,hybrid,10,7827
reversed,31000,hybrid,15,6994.8
reversed,31000,hybrid,20,6817.6
reversed,31000,hybrid,30,6709.8
reversed,31000,hybrid,50,6659.8
reversed,31100,standard,0,15735.6
reversed,31100,hybrid,5,9824
reversed,31100,hybrid,10,7884.4
reversed,31100,hybrid,15,7092.2
reversed,31100,hybrid,20,6881.4
reversed,31100,hybrid,30,6771.6
reversed,31100,hybrid,50,6683.4
reversed,31200,standard,0,16485.6
reversed,31200,hybrid,5,9762
reversed,31200,hybrid,10,7905.2
reversed,31200,hybrid,15,7158.4
reversed,31200,hybrid,20,6896
reversed,31200,hybrid,30,6791.4
reversed,31200,hybrid,50,6720.2
reversed,31300,standard,0,15766.6
reversed,31300,hybrid,5,9531.4
reversed,31300,hybrid,10,7898.4
reversed,31300,hybrid,15,7219.8
reversed,31300,hybrid,20,6909.2
reversed,31300,hybrid,30,6848.2
reversed,31300,hybrid,50,6718.2
reversed,31400,standard,0,15791.4
reversed,31400,hybrid,5,9541.8
reversed,31400,hybrid,10,7939.4
reversed,31400,hybrid,15,7307.4
reversed,31400,hybrid,20,6909.6
reversed,31400,hybrid,30,6848.4
reversed,31400,hybrid,50,6751.4
reversed,31500,standard,0,16339.8
reversed,31500,hybrid,5,9744
reversed,31500,hybrid,10,7990.8
reversed,31500,hybrid,15,7429.2
reversed,31500,hybrid,20,7028.6
reversed,31500,hybrid,30,6888.2
reversed,31500,hybrid,50,6770.8
reversed,31600,standard,0,16173.2
reversed,31600,hybrid,5,9657.6
reversed,31600,hybrid,10,8004.8
reversed,31600,hybrid,15,7410.8
reversed,31600,hybrid,20,6942.6
reversed,31600,hybrid,30,6933.2
reversed,31600,hybrid,50,6809.2
reversed,31700,standard,0,16572.4
reversed,31700,hybrid,5,9772.8
reversed,31700,hybrid,10,8035.6
reversed,31700,hybrid,15,7502.4
reversed,31700,hybrid,20,7015.8
reversed,31700,hybrid,30,7006.8
reversed,31700,hybrid,50,6837.8
reversed,31800,standard,0,16085.4
reversed,31800,hybrid,5,9743.6
reversed,31800,hybrid,10,8047.6
reversed,31800,hybrid,15,7591.2
reversed,31800,hybrid,20,7000.4
reversed,31800,hybrid,30,7009.6
reversed,31800,hybrid,50,6903.2
reversed,31900,standard,0,16837.4
reversed,31900,hybrid,5,9827.2
reversed,31900,hybrid,10,8070.8
reversed,31900,hybrid,15,7658.4
reversed,31900,hybrid,20,7032.4
reversed,31900,hybrid,30,7016
reversed,31900,hybrid,50,6880.8
reversed,32000,standard,0,16211.4
reversed,32000,hybrid,5,9714.8
reversed,32000,hybrid,10,8030.8
reversed,32000,hybrid,15,7676
reversed,32000,hybrid,20,7025.4
reversed,32000,hybrid,30,7064
reversed,32000,hybrid,50,6909.4
reversed,32100,standard,0,16856.4
reversed,32100,hybrid,5,9878.2
reversed,32100,hybrid,10,8114.6
reversed,32100,hybrid,15,7758
reversed,32100,hybrid,20,7077
reversed,32100,hybrid,30,7048.4
reversed,32100,hybrid,50,6924.2
reversed,32200,standard,0,16494.6
reversed,32200,hybrid,5,10097.6
reversed,32200,hybrid,10,8135.4
reversed,32200,hybrid,15,7864.6
reversed,32200,hybrid,20,7123.8
reversed,32200,hybrid,30,7128.6
reversed,32200,hybrid,50,6958.2
reversed,32300,standard,0,16245.4
reversed,32300,hybrid,5,9760.4
reversed,32300,hybrid,10,8145.8
reversed,32300,hybrid,15,7917.2
reversed,32300,hybrid,20,7121
reversed,32300,hybrid,30,7127.4
reversed,32300,hybrid,50,7000.6
reversed,32400,standard,0,16401
reversed,32400,hybrid,5,9809.8
reversed,32400,hybrid,10,8130.4
reversed,32400,hybrid,15,7964.2
reversed,32400,hybrid,20,7133.2
reversed,32400,hybrid,30,7140.4
reversed,32400,hybrid,50,6999.6
reversed,32500,standard,0,16425.2
reversed,32500,hybrid,5,9864
reversed,32500,hybrid,10,8195.6
reversed,32500,hybrid,15,8178
reversed,32500,hybrid,20,7153
reversed,32500,hybrid,30,7185
reversed,32500,hybrid,50,7032.6
reversed,32600,standard,0,17105.6
reversed,32600,hybrid,5,9997
reversed,32600,hybrid,10,8210.2
reversed,32600,hybrid,15,8135.8
reversed,32600,hybrid,20,7181
reversed,32600,hybrid,30,7183.4
reversed,32600,hybrid,50,7073.8
reversed,32700,standard,0,16577.4
reversed,32700,hybrid,5,9881.6
reversed,32700,hybrid,10,8209.6
reversed,32700,hybrid,15,8164.8
reversed,32700,hybrid,20,7192.8
reversed,32700,hybrid,30,7222.4
reversed,32700,hybrid,50,7230.6
reversed,32800,standard,0,16926.8
reversed,32800,hybrid,5,9975.8
reversed,32800,hybrid,10,8247.4
reversed,32800,hybrid,15,8232
reversed,32800,hybrid,20,7267.8
reversed,32800,hybrid,30,7304.8
reversed,32800,hybrid,50,7111.4
reversed,32900,standard,0,16685.2
reversed,32900,hybrid,5,9933.2
reversed,32900,hybrid,10,8244.6
reversed,32900,hybrid,15,8379.4
reversed,32900,hybrid,20,7249.4
reversed,32900,hybrid,30,7242
reversed,32900,hybrid,50,7142.4
reversed,33000,standard,0,16789.2
reversed,33000,hybrid,5,9966.6
reversed,33000,hybrid,10,8300.8
reversed,33000,hybrid,15,8297.2
reversed,33000,hybrid,20,7276
reversed,33000,hybrid,30,7290.2
reversed,33000,hybrid,50,7175.2
reversed,33100,standard,0,16872
reversed,33100,hybrid,5,9985
reversed,33100,hybrid,10,8297.6
reversed,33100,hybrid,15,8313.4
reversed,33100,hybrid,20,7301.4
reversed,33100,hybrid,30,7328.6
reversed,33100,hybrid,50,7256.6
reversed,33200,standard,0,16986.6
reversed,33200,hybrid,5,10039.6
reversed,33200,hybrid,10,8344.8
reversed,33200,hybrid,15,8317.2
reversed,33200,hybrid,20,7340.2
reversed,33200,hybrid,30,7325.4
reversed,33200,hybrid,50,7206
reversed,33300,standard,0,16953
reversed,33300,hybrid,5,10067.6
reversed,33300,hybrid,10,8389
reversed,33300,hybrid,15,8362.6
reversed,33300,hybrid,20,7340.2
reversed,33300,hybrid,30,7343
reversed,33300,hybrid,50,7245.4
reversed,33400,standard,0,16982.2
reversed,33400,hybrid,5,10092.8
reversed,33400,hybrid,10,8417.2
reversed,33400,hybrid,15,8399.2
reversed,33400,hybrid,20,7371.6
reversed,33400,hybrid,30,7374.4
reversed,33400,hybrid,50,7261
reversed,33500,standard,0,17271.2
reversed,33500,hybrid,5,10297
reversed,33500,hybrid,10,8423.4
reversed,33500,hybrid,15,8425.2
reversed,33500,hybrid,20,7378.6
reversed,33500,hybrid,30,7388.8
reversed,33500,hybrid,50,7297.6
reversed,33600,standard,0,17198.6
reversed,33600,hybrid,5,10137.6
reversed,33600,hybrid,10,8435
reversed,33600,hybrid,15,8423
reversed,33600,hybrid,20,7383.6
reversed,33600,hybrid,30,7406.8
reversed,33600,hybrid,50,7312
reversed,33700,standard,0,17245.8
reversed,33700,hybrid,5,10168.8
reversed,33700,hybrid,10,8462.8
reversed,33700,hybrid,15,8429
reversed,33700,hybrid,20,7411.2
reversed,33700,hybrid,30,7401
reversed,33700,hybrid,50,7342.4
reversed,33800,standard,0,17251.2
reversed,33800,hybrid,5,10367.8
reversed,33800,hybrid,10,8528
reversed,33800,hybrid,15,8531
reversed,33800,hybrid,20,7435
reversed,33800,hybrid,30,7442.6
reversed,33800,hybrid,50,7380.2
reversed,33900,standard,0,17705.6
reversed,33900,hybrid,5,10357.2
reversed,33900,hybrid,10,8507.8
reversed,33900,hybrid,15,8480.2
reversed,33900,hybrid,20,7478.8
reversed,33900,hybrid,30,7450.4
reversed,33900,hybrid,50,7383
reversed,34000,standard,0,17701.2
reversed,34000,hybrid,5,10394.8
reversed,34000,hybrid,10,8519.6
reversed,34000,hybrid,15,8488.2
reversed,34000,hybrid,20,7498
reversed,34000,hybrid,30,7475.4
reversed,34000,hybrid,50,7417.6
reversed,34100,standard,0,17433.6
reversed,34100,hybrid,5,10371.2
reversed,34100,hybrid,10,8594
reversed,34100,hybrid,15,8509.4
reversed,34100,hybrid,20,7504.2
reversed,34100,hybrid,30,7556
reversed,34100,hybrid,50,7464.2
reversed,34200,standard,0,17485.4
reversed,34200,hybrid,5,10306.8
reversed,34200,hybrid,10,8625.6
reversed,34200,hybrid,15,8610.4
reversed,34200,hybrid,20,7516
reversed,34200,hybrid,30,7501
reversed,34200,hybrid,50,7464.2
reversed,34300,standard,0,17553.2
reversed,34300,hybrid,5,10468.8
reversed,34300,hybrid,10,8604.6
reversed,34300,hybrid,15,8598
reversed,34300,hybrid,20,7545
reversed,34300,hybrid,30,7544
reversed,34300,hybrid,50,7489
reversed,34400,standard,0,17967.6
reversed,34400,hybrid,5,10341
reversed,34400,hybrid,10,8727.8
reversed,34400,hybrid,15,8567.8
reversed,34400,hybrid,20,7614.6
reversed,34400,hybrid,30,7591.8
reversed,34400,hybrid,50,7519.8
reversed,34500,standard,0,17679.8
reversed,34500,hybrid,5,10441.6
reversed,34500,hybrid,10,8665.4
reversed,34500,hybrid,15,8607.2
reversed,34500,hybrid,20,7583.8
reversed,34500,hybrid,30,7577.2
reversed,34500,hybrid,50,7565.2
reversed,34600,standard,0,18189.6
reversed,34600,hybrid,5,10385.4
reversed,34600,hybrid,10,8646.2
reversed,34600,hybrid,15,8628.6
reversed,34600,hybrid,20,7589.2
reversed,34600,hybrid,30,7615.6
reversed,34600,hybrid,50,7574.2
reversed,34700,standard,0,18203.4
reversed,34700,hybrid,5,10571.8
reversed,34700,hybrid,10,8747.4
reversed,34700,hybrid,15,8769.2
reversed,34700,hybrid,20,7661
reversed,34700,hybrid,30,7630
reversed,34700,hybrid,50,7605.4
reversed,34800,standard,0,18426.8
reversed,34800,hybrid,5,10617.2
reversed,34800,hybrid,10,8689.4
reversed,34800,hybrid,15,8673.6
reversed,34800,hybrid,20,7656.4
reversed,34800,hybrid,30,7658
reversed,34800,hybrid,50,7636.6
reversed,34900,standard,0,17977.2
reversed,34900,hybrid,5,10539.2
reversed,34900,hybrid,10,8654.2
reversed,34900,hybrid,15,8659
reversed,34900,hybrid,20,7684.2
reversed,34900,hybrid,30,7679
reversed,34900,hybrid,50,7677.4
reversed,35000,standard,0,17930.2
reversed,35000,hybrid,5,10484.4
reversed,35000,hybrid,10,8828
reversed,35000,hybrid,15,8805
reversed,35000,hybrid,20,7706.6
reversed,35000,hybrid,30,7719.2
reversed,35000,hybrid,50,7691.2
reversed,35100,standard,0,18092.2
reversed,35100,hybrid,5,10611.4
reversed,35100,hybrid,10,8749.2
reversed,35100,hybrid,15,8752
reversed,35100,hybrid,20,7736
reversed,35100,hybrid,30,7782
reversed,35100,hybrid,50,7938.4
reversed,35200,standard,0,18519.8
reversed,35200,hybrid,5,10589.2
reversed,35200,hybrid,10,8741.4
reversed,35200,hybrid,15,8739.8
reversed,35200,hybrid,20,7760.8
reversed,35200,hybrid,30,7749
reversed,35200,hybrid,50,7737.8
reversed,35300,standard,0,18115.6
reversed,35300,hybrid,5,10595
reversed,35300,hybrid,10,8895.6
reversed,35300,hybrid,15,8812.2
reversed,35300,hybrid,20,7786.8
reversed,35300,hybrid,30,7797.8
reversed,35300,hybrid,50,7883
reversed,35400,standard,0,18430
reversed,35400,hybrid,5,10668.8
reversed,35400,hybrid,10,8817.6
reversed,35400,hybrid,15,8855.8
reversed,35400,hybrid,20,7817
reversed,35400,hybrid,30,7811.8
reversed,35400,hybrid,50,7816.2
reversed,35500,standard,0,18363.4
reversed,35500,hybrid,5,10738.4
reversed,35500,hybrid,10,8813.8
reversed,35500,hybrid,15,8805
reversed,35500,hybrid,20,7800
reversed,35500,hybrid,30,7799.2
reversed,35500,hybrid,50,7816.4
reversed,35600,standard,0,18610
reversed,35600,hybrid,5,10702
reversed,35600,hybrid,10,8984.6
reversed,35600,hybrid,15,8805
reversed,35600,hybrid,20,7825.2
reversed,35600,hybrid,30,7835.6
reversed,35600,hybrid,50,7854.4
reversed,35700,standard,0,18323
reversed,35700,hybrid,5,10648.8
reversed,35700,hybrid,10,8892.6
reversed,35700,hybrid,15,8837.8
reversed,35700,hybrid,20,7857.8
reversed,35700,hybrid,30,7867.2
reversed,35700,hybrid,50,7870.6
reversed,35800,standard,0,18987.6
reversed,35800,hybrid,5,10794.2
reversed,35800,hybrid,10,8915.6
reversed,35800,hybrid,15,8877.8
reversed,35800,hybrid,20,7882
reversed,35800,hybrid,30,7905.4
reversed,35800,hybrid,50,7909.4
reversed,35900,standard,0,18725.2
reversed,35900,hybrid,5,10949.2
reversed,35900,hybrid,10,8986.6
reversed,35900,hybrid,15,9047.2
reversed,35900,hybrid,20,8099.4
reversed,35900,hybrid,30,8058.2
reversed,35900,hybrid,50,8106.2
reversed,36000,standard,0,19122.2
reversed,36000,hybrid,5,10851.8
reversed,36000,hybrid,10,8975.6
reversed,36000,hybrid,15,8952.2
reversed,36000,hybrid,20,7990.8
reversed,36000,hybrid,30,8162.6
reversed,36000,hybrid,50,7952.2
reversed,36100,standard,0,18827.2
reversed,36100,hybrid,5,10820
reversed,36100,hybrid,10,8998.4
reversed,36100,hybrid,15,8989.6
reversed,36100,hybrid,20,7944
reversed,36100,hybrid,30,7950.6
reversed,36100,hybrid,50,7995.8
reversed,36200,standard,0,18707.8
reversed,36200,hybrid,5,10900.6
reversed,36200,hybrid,10,8937.6
reversed,36200,hybrid,15,8944.8
reversed,36200,hybrid,20,7937.2
reversed,36200,hybrid,30,7933.8
reversed,36200,hybrid,50,8030.6
reversed,36300,standard,0,18801.6
reversed,36300,hybrid,5,10765.8
reversed,36300,hybrid,10,8960.2
reversed,36300,hybrid,15,8986.4
reversed,36300,hybrid,20,7972.2
reversed,36300,hybrid,30,7976
reversed,36300,hybrid,50,8016.8
reversed,36400,standard,0,19391.2
reversed,36400,hybrid,5,10878.6
reversed,36400,hybrid,10,8989.6
reversed,36400,hybrid,15,8994.6
reversed,36400,hybrid,20,8028.8
reversed,36400,hybrid,30,8020
reversed,36400,hybrid,50,8068
reversed,36500,standard,0,19145
reversed,36500,hybrid,5,10815.4
reversed,36500,hybrid,10,8981.6
reversed,36500,hybrid,15,8996
reversed,36500,hybrid,20,8065.4
reversed,36500,hybrid,30,8034.6
reversed,36500,hybrid,50,8111.4
reversed,36600,standard,0,18858.2
reversed,36600,hybrid,5,10833.4
reversed,36600,hybrid,10,9011.8
reversed,36600,hybrid,15,9025
reversed,36600,hybrid,20,8042.2
reversed,36600,hybrid,30,8046.8
reversed,36600,hybrid,50,8109
reversed,36700,standard,0,18936.6
reversed,36700,hybrid,5,10856.4
reversed,36700,hybrid,10,9045.8
reversed,36700,hybrid,15,9055.6
reversed,36700,hybrid,20,8113.4
reversed,36700,hybrid,30,8097.6
reversed,36700,hybrid,50,8159.2
reversed,36800,standard,0,19782
reversed,36800,hybrid,5,11002.6
reversed,36800,hybrid,10,9092.6
reversed,36800,hybrid,15,9077.4
reversed,36800,hybrid,20,8121.8
reversed,36800,hybrid,30,8095.6
reversed,36800,hybrid,50,8166.6
reversed,36900,standard,0,19268.6
reversed,36900,hybrid,5,11016.6
reversed,36900,hybrid,10,9113.6
reversed,36900,hybrid,15,9119
reversed,36900,hybrid,20,8147
reversed,36900,hybrid,30,8132.4
reversed,36900,hybrid,50,8201.8
reversed,37000,standard,0,19773.6
reversed,37000,hybrid,5,10977.6
reversed,37000,hybrid,10,9114.8
reversed,37000,hybrid,15,9105.2
reversed,37000,hybrid,20,8118.2
reversed,37000,hybrid,30,8238.2
reversed,37000,hybrid,50,8356.6
reversed,37100,standard,0,19185.2
reversed,37100,hybrid,5,10916.4
reversed,37100,hybrid,10,9132.2
reversed,37100,hybrid,15,9131.4
reversed,37100,hybrid,20,8176
reversed,37100,hybrid,30,8166.6
reversed,37100,hybrid,50,8283.6
reversed,37200,standard,0,19868.8
reversed,37200,hybrid,5,11085.4
reversed,37200,hybrid,10,9172.8
reversed,37200,hybrid,15,9154.6
reversed,37200,hybrid,20,8178
reversed,37200,hybrid,30,8172.8
reversed,37200,hybrid,50,8295.6
reversed,37300,standard,0,19343.6
reversed,37300,hybrid,5,11098.6
reversed,37300,hybrid,10,9476.8
reversed,37300,hybrid,15,9882.4
reversed,37300,hybrid,20,8393.8
reversed,37300,hybrid,30,8330.4
reversed,37300,hybrid,50,8319
reversed,37400,standard,0,19640.8
reversed,37400,hybrid,5,11139.4
reversed,37400,hybrid,10,9263.6
reversed,37400,hybrid,15,9269.6
reversed,37400,hybrid,20,8240
reversed,37400,hybrid,30,8247.2
reversed,37400,hybrid,50,8327.8
reversed,37500,standard,0,19684
reversed,37500,hybrid,5,11141.6
reversed,37500,hybrid,10,9216.6
reversed,37500,hybrid,15,9217.8
reversed,37500,hybrid,20,8231.2
reversed,37500,hybrid,30,8246.8
reversed,37500,hybrid,50,8353.4
reversed,37600,standard,0,19423.2
reversed,37600,hybrid,5,11086.4
reversed,37600,hybrid,10,9249.8
reversed,37600,hybrid,15,9409
reversed,37600,hybrid,20,8327
reversed,37600,hybrid,30,8272.4
reversed,37600,hybrid,50,8379.4
reversed,37700,standard,0,20181
reversed,37700,hybrid,5,11273.2
reversed,37700,hybrid,10,9325.8
reversed,37700,hybrid,15,9346.4
reversed,37700,hybrid,20,8354.4
reversed,37700,hybrid,30,8343
reversed,37700,hybrid,50,8424.6
reversed,37800,standard,0,19552.6
reversed,37800,hybrid,5,11126.6
reversed,37800,hybrid,10,9285.4
reversed,37800,hybrid,15,9294.6
reversed,37800,hybrid,20,8317.6
reversed,37800,hybrid,30,8317.6
reversed,37800,hybrid,50,8459.6
reversed,37900,standard,0,20319
reversed,37900,hybrid,5,11373.4
reversed,37900,hybrid,10,9291.6
reversed,37900,hybrid,15,9320.8
reversed,37900,hybrid,20,8361.6
reversed,37900,hybrid,30,8350.6
reversed,37900,hybrid,50,8519.6
reversed,38000,standard,0,20154
reversed,38000,hybrid,5,11240.6
reversed,38000,hybrid,10,9376.2
reversed,38000,hybrid,15,9363
reversed,38000,hybrid,20,8387.8
reversed,38000,hybrid,30,8380
reversed,38000,hybrid,50,8642.8
reversed,38100,standard,0,19717.4
reversed,38100,hybrid,5,11177.2
reversed,38100,hybrid,10,9355.2
reversed,38100,hybrid,15,9562.2
reversed,38100,hybrid,20,8484.2
reversed,38100,hybrid,30,8401.4
reversed,38100,hybrid,50,8557.6
reversed,38200,standard,0,19857
reversed,38200,hybrid,5,11191.6
reversed,38200,hybrid,10,9373.8
reversed,38200,hybrid,15,9369.2
reversed,38200,hybrid,20,8420
reversed,38200,hybrid,30,8408.2
reversed,38200,hybrid,50,8600.8
reversed,38300,standard,0,19748.8
reversed,38300,hybrid,5,11232
reversed,38300,hybrid,10,9388.8
reversed,38300,hybrid,15,9386.2
reversed,38300,hybrid,20,8421
reversed,38300,hybrid,30,8460.4
reversed,38300,hybrid,50,8584.2
reversed,38400,standard,0,19892.8
reversed,38400,hybrid,5,11418
reversed,38400,hybrid,10,9481
reversed,38400,hybrid,15,9472.2
reversed,38400,hybrid,20,8487
reversed,38400,hybrid,30,8552
reversed,38400,hybrid,50,8685
reversed,38500,standard,0,20106.2
reversed,38500,hybrid,5,11283.4
reversed,38500,hybrid,10,9468.2
reversed,38500,hybrid,15,9516.4
reversed,38500,hybrid,20,8503.8
reversed,38500,hybrid,30,8513.8
reversed,38500,hybrid,50,8665.2
reversed,38600,standard,0,19935.2
reversed,38600,hybrid,5,11304
reversed,38600,hybrid,10,9481.4
reversed,38600,hybrid,15,9466.4
reversed,38600,hybrid,20,8504
reversed,38600,hybrid,30,8560
reversed,38600,hybrid,50,8671.8
reversed,38700,standard,0,20094.8
reversed,38700,hybrid,5,11327.2
reversed,38700,hybrid,10,9506.8
reversed,38700,hybrid,15,9683.8
reversed,38700,hybrid,20,8541.2
reversed,38700,hybrid,30,8546
reversed,38700,hybrid,50,8699.6
reversed,38800,standard,0,20801.4
reversed,38800,hybrid,5,11522.2
reversed,38800,hybrid,10,9575.6
reversed,38800,hybrid,15,9571
reversed,38800,hybrid,20,8570.4
reversed,38800,hybrid,30,8571.4
reversed,38800,hybrid,50,8731.4
reversed,38900,standard,0,20148
reversed,38900,hybrid,5,11449.6
reversed,38900,hybrid,10,9549.4
reversed,38900,hybrid,15,9567.4
reversed,38900,hybrid,20,8595.8
reversed,38900,hybrid,30,8600.4
reversed,38900,hybrid,50,8759.2
reversed,39000,standard,0,20378.2
reversed,39000,hybrid,5,11577.8
reversed,39000,hybrid,10,9566.6
reversed,39000,hybrid,15,9590.6
reversed,39000,hybrid,20,8613.8
reversed,39000,hybrid,30,8591.4
reversed,39000,hybrid,50,8788.2
reversed,39100,standard,0,20173.8
reversed,39100,hybrid,5,11424.2
reversed,39100,hybrid,10,9588.2
reversed,39100,hybrid,15,9577.6
reversed,39100,hybrid,20,8640.2
reversed,39100,hybrid,30,8627.2
reversed,39100,hybrid,50,8834.2
reversed,39200,standard,0,20268.2
reversed,39200,hybrid,5,11438.8
reversed,39200,hybrid,10,9583.2
reversed,39200,hybrid,15,9618.4
reversed,39200,hybrid,20,8705.2
reversed,39200,hybrid,30,8674.6
reversed,39200,hybrid,50,8855.8
reversed,39300,standard,0,20542.8
reversed,39300,hybrid,5,11597.8
reversed,39300,hybrid,10,9661.2
reversed,39300,hybrid,15,9639.2
reversed,39300,hybrid,20,8671
reversed,39300,hybrid,30,8685.4
reversed,39300,hybrid,50,8885.4
reversed,39400,standard,0,21144.6
reversed,39400,hybrid,5,11662.2
reversed,39400,hybrid,10,9689.2
reversed,39400,hybrid,15,9645.6
reversed,39400,hybrid,20,8675.4
reversed,39400,hybrid,30,8685
reversed,39400,hybrid,50,8901
reversed,39500,standard,0,20410
reversed,39500,hybrid,5,11514.6
